timestep;reward;episode length;entropy;estimated value
50000;1.6;176.7;1.3861115767405583;0.30136923964554574
100000;1.15;158.0;1.386145035120157;0.34515429509095075
150000;1.0999999999999999;156.56666666666666;1.3861469690616313;0.39497328707980534
200000;1.325;161.7;1.3861235699075813;0.49860217633723647
250000;1.4;162.94;1.3860761466794622;0.5931070943512313
300000;1.58;165.76;1.3860240471153742;0.7702388879809311
