timestep;reward;episode length;entropy;estimated value
50000;2.0;192.7;1.3862544812273743;0.21539190249547743
100000;2.1;196.3;1.3862536539777328;0.29400569885551386
150000;2.5;207.1;1.3860713236957265;0.3824703937697456
200000;4.3;273.42499999999995;1.385956025445406;0.4964774201322911
250000;7.340000000000001;375.82;1.385914235694933;0.616173754232199
300000;10.72;495.14;1.385900944260094;0.8273798040446959
350000;13.84;609.0600000000001;1.3858934337512736;1.0476688091099158
400000;16.18;691.92;1.3859789658828645;1.2604946245795472
450000;18.0;749.74;1.3860866196268316;1.4573898026108225
500000;17.44;735.5600000000001;1.3861624576350502;1.631895864241639
550000;17.419999999999998;733.6;1.3861544853882626;1.802151116778457
600000;19.919999999999998;812.5600000000001;1.3861237927687071;1.9613851111587344
650000;21.7;871.22;1.3861052733267367;2.109268734613528
700000;22.859999999999996;907.7;1.3860088211370662;2.228958171705002
750000;24.619999999999997;963.0600000000001;1.385818314612452;2.3364388516549233
800000;26.28;1012.9799999999999;1.3857739947334147;2.4379236812542855
850000;24.479999999999997;950.0799999999999;1.3857813393004765;2.5325503183175
900000;25.04;973.4599999999998;1.3857554390932338;2.6213981893735743
950000;22.84;901.14;1.385646724066524;2.7025905587338146
1000000;26.560000000000002;1005.0799999999999;1.3855492827732747;2.812978910207417
1050000;27.060000000000002;1022.3400000000001;1.3855438695903763;2.9145404596100803
1100000;28.439999999999998;1043.6399999999999;1.3854605165589375;3.0055565130074036
1150000;31.540000000000003;1105.1799999999998;1.3852580102469734;3.1112072113079186
1200000;36.88000000000001;1374.8200000000002;1.385337587159431;3.201267281989927
1250000;36.46;1354.46;1.385296032457496;3.293105935658192
1300000;38.82;1400.58;1.3852075409604214;3.380714738491889
1350000;42.8;1510.48;1.385189550393878;3.488067896513453
1400000;44.0;1527.78;1.3852571276495644;3.6091415848925434
1450000;43.6;1399.1599999999999;1.385162688031397;3.7403030751417132
1500000;41.239999999999995;1345.42;1.3852375531622456;3.8169939147306713
1550000;42.56;1354.68;1.384798678978473;3.9683447001201686
1600000;39.67999999999999;1292.96;1.3845258953585968;4.038174023233376
1650000;32.519999999999996;1117.3;1.384624424472784;4.0377885146595185
1700000;32.260000000000005;1111.2400000000002;1.3843168311712684;4.0810770690071685
1750000;32.540000000000006;1100.1799999999998;1.383974511319256;4.143596324780128
1800000;33.879999999999995;1140.2800000000002;1.3839260424535471;4.166990302718614
1850000;34.9;1166.9;1.3839560321391489;4.207399267115678
1900000;40.32;1310.18;1.3837728798685522;4.287571595541745
1950000;36.78000000000001;1210.06;1.3839455161850513;4.308574288132889
2000000;39.720000000000006;1281.06;1.3840581533181193;4.389553637739115
2050000;38.379999999999995;1246.72;1.384100671935944;4.4615210431226755
