timestep;reward;episode length;entropy;estimated value
50000;1.9;188.1;1.3846449011975652;1.3970500424209287
100000;2.0999999999999996;196.6;1.3851630982085774;1.440806681852574
150000;1.7666666666666664;182.4333333333333;1.3851774869915843;1.43963367190866
200000;1.8249999999999997;185.0;1.3853576227911832;1.4422705714953512
250000;1.94;189.98;1.3855206976243755;1.455356596056615
300000;2.06;190.45999999999998;1.385695785464376;1.480134605986236
350000;2.16;189.23999999999998;1.3857761283466854;1.4936888528480545
400000;2.2199999999999998;191.84;1.3859324841931049;1.5009267152545949
450000;2.2199999999999998;191.82;1.3853654358191858;1.5101204761226772
500000;2.1399999999999997;188.38000000000002;1.38529584962153;1.531060977330954
550000;2.04;188.82000000000002;1.3854272998319257;1.5342509981924006
600000;1.9;188.54;1.3854153917921619;1.5451555074882075
650000;2.5;214.21999999999997;1.3853670817808472;1.5878574210636391
700000;3.72;262.3;1.385843781539402;1.6372712411207764
750000;3.96;269.1;1.3850547224841008;1.656437945603723
800000;4.38;282.93999999999994;1.3837877472920481;1.678554201501446
850000;5.279999999999999;317.78;1.3831503176521778;1.7136359631965186
900000;6.32;354.06000000000006;1.3830323969378837;1.7440259481868285
950000;6.959999999999999;371.65999999999997;1.383048757561736;1.7718626239600692
1000000;9.0;449.02;1.3837723658974619;1.8152631193881423
1050000;10.14;490.71999999999997;1.3848335941610344;1.8715245395819757
1100000;11.739999999999998;544.1400000000001;1.3853042197880039;1.9031421896173035
1150000;13.0;588.28;1.3852370385376758;1.9246258862063859
1200000;14.14;626.3;1.38520009057323;1.9458493119178626
1250000;14.739999999999998;639.96;1.3852291607812437;1.9672200784471934
