timestep;reward;episode length;entropy;estimated value
7800000;22.979999999999997;841.32;1.3749329254082832;5.596087059527213
7850000;23.38;853.82;1.374906382706069;5.582124103219398
7900000;27.080000000000002;942.1600000000001;1.3745656774716495;5.685704501593119
7950000;29.3;1017.8;1.3761139401675966;5.7133087369662485
8000000;27.48;963.4799999999999;1.3772268599824415;5.706153130886949
8050000;25.619999999999997;920.8;1.379435391744743;5.621990438151775
8100000;23.580000000000002;857.5200000000001;1.3789688873289094;5.599452370973872
8150000;18.82;789.76;1.3806595525379783;5.4138259102514885
8200000;17.5;747.22;1.3811681750958156;5.3818126070451555
8250000;21.36;838.8;1.379876991363459;5.512648264097656
8300000;19.560000000000002;783.28;1.3799944511936266;5.477204295958496
8350000;20.98;829.3399999999999;1.3804677586541356;5.4782446936052525
8400000;23.479999999999997;855.1800000000001;1.3797768560041288;5.572785980706558
8450000;25.880000000000003;923.2599999999999;1.3791799226240216;5.650502019002824
8500000;18.6;725.74;1.3814370294508789;5.386847839944197
8550000;20.56;792.6600000000001;1.3816173125043938;5.448545860654453
8600000;17.32;693.3199999999999;1.3811317011218056;5.399338476624395
8650000;18.92;727.3799999999999;1.3803893820664783;5.560729031904918
8700000;19.18;730.22;1.380001704028445;5.635240733974412
8750000;22.919999999999998;845.1;1.3790015437764997;5.8097866362908785
8800000;20.660000000000004;766.1800000000001;1.3783534664896775;5.806455922462172
8850000;22.12;811.6400000000001;1.378735819723755;5.882832210724844
8900000;20.939999999999998;782.8199999999999;1.3793143768588156;5.795746921395675
8950000;17.06;678.82;1.3805362897386673;5.668009947006579
9000000;15.4;639.5400000000001;1.3811727655338455;5.605435962738185
9050000;14.34;608.06;1.3820510873521674;5.569190780081537
9100000;14.9;620.0799999999999;1.3825113376363158;5.553120418049927
9150000;14.1;591.76;1.3806966988056857;5.565194914373139
9200000;14.86;599.12;1.3774437435532894;5.614827793940573
9250000;16.7;635.2;1.3736158040565143;5.676934321389936
9300000;18.14;680.78;1.3726584276103018;5.66882228875397
9350000;19.060000000000002;712.2;1.3717665741704586;5.717857281763537
9400000;19.54;734.2;1.3720844914513668;5.710667493592
9450000;18.54;709.7800000000001;1.373830184372924;5.653043839419082
9500000;17.56;681.6400000000001;1.3760915467515802;5.609986336659321
9550000;18.64;717.3799999999999;1.3759036507818483;5.66853732850001
9600000;16.46;650.66;1.3761940930683765;5.5952853329550365
9650000;15.0;607.1;1.3776480382125702;5.510444248859672
9700000;15.180000000000001;619.0;1.3790776111500693;5.524130461276959
9750000;12.620000000000001;548.7;1.3809769855628313;5.4723897415647675
9800000;10.84;489.4;1.381669522040171;5.445128557961944
9850000;9.42;439.2799999999999;1.3819253528496764;5.402613654540454
9900000;8.540000000000001;408.8;1.3821652378224876;5.43949453973353
9950000;10.180000000000001;458.8;1.3807028693984837;5.555747219119117
10000000;11.46;497.12;1.3794673587688246;5.619831853031944
